col_name,corr,corr_pval,FDR_rejected,FDR_pval
Heart.Weight..Body.Weight-X258.111_0.302,-0.06578960620424484,0.729788072517043,False,0.8397561382387893
Heart.Weight..Body.Weight-X608.393_3.098,-0.07743658402660268,0.6842084691324894,False,0.8094860761567481
Heart.Weight..Body.Weight-X616.308_2.766,0.03331321801016897,0.8612689557605205,False,0.9275204138959452
Heart.Weight..Body.Weight-X377.146_2.225,0.2385395278899037,0.2042849256681211,False,0.36510497353451427
Heart.Weight..Body.Weight-X102.092_0.611,0.014745215083922264,0.9383569192074283,False,0.9590428426668344
Heart.Weight..Body.Weight-X114.092_1.761,-0.13096695307516046,0.4902978200638236,False,0.6435158888337685
Heart.Weight..Body.Weight-X280.263_3.169,-0.31864709289107773,0.08612502827554666,False,0.2234764333206384
Heart.Weight..Body.Weight-X368.389_3.90,0.33110815238961144,0.07389001898472163,False,0.20689205315722053
Heart.Weight..Body.Weight-X385.165_2.771,-0.05137977491403645,0.7874382299057624,False,0.8819308174944538
Heart.Weight..Body.Weight-X387.192_2.843,-0.1934052771572687,0.3058251153594467,False,0.49370246914058236
Heart.Weight..Body.Weight-X430.223_2.769,-0.016688918971250577,0.9302496281082295,False,0.9590428426668344
Heart.Weight..Body.Weight-X679.068_2.179,-0.10730743291509505,0.572477455482481,False,0.7071780332430647
Liver.Weight..Body.Weight-X258.111_0.302,0.3216243094530444,0.08307016806533529,False,0.2234764333206384
Liver.Weight..Body.Weight-X608.393_3.098,-0.4860354115243403,0.006467527035576357,True,0.049388388271673994
Liver.Weight..Body.Weight-X616.308_2.766,0.5392321631372873,0.0021059232588775995,True,0.02848702317573438
Liver.Weight..Body.Weight-X377.146_2.225,-0.4975874727726932,0.005144839141789956,True,0.04321664879103563
Liver.Weight..Body.Weight-X102.092_0.611,-0.4231396338731459,0.01981659079673045,False,0.10711356583407022
Liver.Weight..Body.Weight-X114.092_1.761,-0.4131983187141005,0.023237483242262498,False,0.1140140848514573
Liver.Weight..Body.Weight-X280.263_3.169,-0.4034717037974492,0.027039123919589445,False,0.11954138996029018
Liver.Weight..Body.Weight-X368.389_3.90,0.34160455892392966,0.06466542456203504,False,0.19164545833887403
Liver.Weight..Body.Weight-X385.165_2.771,0.5980824627783382,0.00048188036930813324,True,0.020238975510941597
Liver.Weight..Body.Weight-X387.192_2.843,-0.5494119345559104,0.001663174599339656,True,0.027941333268906222
Liver.Weight..Body.Weight-X430.223_2.769,0.3398242094311665,0.0661633129979446,False,0.19164545833887403
Liver.Weight..Body.Weight-X679.068_2.179,0.5717295685877677,0.0009650426250279215,True,0.02061450341810302
Ejection.Fraction-X258.111_0.302,0.39933209629172084,0.028803985281091533,False,0.12097673818058445
Ejection.Fraction-X608.393_3.098,-0.13548387096774192,0.4753226725916998,False,0.6361896006695954
Ejection.Fraction-X616.308_2.766,0.42134125826838087,0.02040258396839433,False,0.10711356583407022
Ejection.Fraction-X377.146_2.225,-0.3935145381485749,0.03144148693274158,False,0.12576594773096633
Ejection.Fraction-X102.092_0.611,-0.2575083050241127,0.16950448559593703,False,0.3340526234883262
Ejection.Fraction-X114.092_1.761,-0.020469462803268886,0.9145010743070505,False,0.9590428426668344
Ejection.Fraction-X280.263_3.169,-0.05583982202447163,0.7694609720013508,False,0.8734421844339658
Ejection.Fraction-X368.389_3.90,-0.010456062291434927,0.956267458829717,False,0.9590428426668344
Ejection.Fraction-X385.165_2.771,0.2793991189599454,0.134844568339741,False,0.2762669205009328
Ejection.Fraction-X387.192_2.843,-0.17106926826608604,0.3660700656009207,False,0.5490948687001556
Ejection.Fraction-X430.223_2.769,0.3041156840934371,0.10228067785201178,False,0.23220478215051324
Ejection.Fraction-X679.068_2.179,0.35313027795325425,0.05559796656656017,False,0.1729714515404094
PR.Interval..s.-X258.111_0.302,0.17348684261398864,0.35923224478136573,False,0.5486456102115403
PR.Interval..s.-X608.393_3.098,-0.3806875093086202,0.03795062045716896,False,0.13860226601748663
PR.Interval..s.-X616.308_2.766,0.197575594977355,0.2953099487874524,False,0.4863928568263923
PR.Interval..s.-X377.146_2.225,-0.06777288254333926,0.7219575880243877,False,0.8397561382387893
PR.Interval..s.-X102.092_0.611,-0.1911908686485781,0.3115027483863198,False,0.49370246914058236
PR.Interval..s.-X114.092_1.761,-0.5246995994659548,0.002913164116146688,True,0.030588223219540224
